Udate,Close,High,Low,Open,Volume,Field7,LDate,LTime,pCalcIndx
1441298220,147.294,147.3,147.26,147.26,1965,,9/3/2015,42250.48403,42250.48403
1441298280,147.3,147.35,147.2896,147.3,5391,,9/3/2015,42250.48472,42250.48472
1441298340,147.35,147.44,147.32,147.35,9824,,9/3/2015,42250.48542,42250.48542
1441298400,147.185,147.35,147.14,147.35,10564,,9/3/2015,42250.48611,42250.48611
1441298460,147.09,147.19,147.07,147.19,14503,,9/3/2015,42250.48681,42250.48681
1441298520,147.09,147.16,147.08,147.11,7531,,9/3/2015,42250.4875,42250.4875
1441298580,147.09,147.14,147.04,147.07,4705,,9/3/2015,42250.48819,42250.48819
1441298640,147.18,147.18,147.071,147.1,4479,,9/3/2015,42250.48889,42250.48889
1441298700,147.15,147.15,147.0972,147.13,14399,,9/3/2015,42250.48958,42250.48958
1441298760,147.2094,147.22,147.15,147.17,3529,,9/3/2015,42250.49028,42250.49028
1441298820,147.24,147.24,147.2,147.2,8880,,9/3/2015,42250.49097,42250.49097
1441298880,147.18,147.25,147.18,147.23,3514,,9/3/2015,42250.49167,42250.49167
1441298940,147.32,147.32,147.17,147.18,11072,,9/3/2015,42250.49236,42250.49236
1441299000,147.27,147.34,147.26,147.32,7758,,9/3/2015,42250.49306,42250.49306
1441299060,147.26,147.32,147.26,147.28,4273,,9/3/2015,42250.49375,42250.49375
1441299120,147.23,147.25,147.18,147.25,2180,,9/3/2015,42250.49444,42250.49444
1441299180,147.17,147.23,147.12,147.23,3028,,9/3/2015,42250.49514,42250.49514
1441299240,147.08,147.14,147.0201,147.14,1654,,9/3/2015,42250.49583,42250.49583
1441299300,147.15,147.15,147.0601,147.08,5300,,9/3/2015,42250.49653,42250.49653
1441299360,147.1,147.12,147.09,147.11,3400,,9/3/2015,42250.49722,42250.49722
1441299420,147.0964,147.155,147.0964,147.1,4346,,9/3/2015,42250.49792,42250.49792
1441299480,147.09,147.13,147.09,147.13,714,,9/3/2015,42250.49861,42250.49861
1441299540,147.0944,147.12,147.05,147.05,3377,,9/3/2015,42250.49931,42250.49931
1441299600,147.04,147.1,147.04,147.07,1600,,9/3/2015,42250.5,42250.5
1441299660,147.053,147.09,147.01,147.04,3414,,9/3/2015,42250.50069,42250.50069
1441299720,147.0458,147.07,147.01,147.04,2568,,9/3/2015,42250.50139,42250.50139
1441299780,147.1,147.11,147.05,147.05,1346,,9/3/2015,42250.50208,42250.50208
1441299840,147.12,147.169,147.11,147.13,3275,,9/3/2015,42250.50278,42250.50278
1441299900,147.04,147.111,147.04,147.111,2827,,9/3/2015,42250.50347,42250.50347
1441299960,146.84,147.05,146.835,147.02,19361,,9/3/2015,42250.50417,42250.50417
1441300020,146.68,146.83,146.66,146.83,5496,,9/3/2015,42250.50486,42250.50486
1441300080,146.63,146.7,146.5801,146.66,7931,,9/3/2015,42250.50556,42250.50556
1441300140,146.61,146.71,146.55,146.67,8190,,9/3/2015,42250.50625,42250.50625
1441300200,146.48,146.63,146.48,146.601,10172,,9/3/2015,42250.50694,42250.50694
1441300260,146.41,146.53,146.38,146.53,14000,,9/3/2015,42250.50764,42250.50764
1441300320,146.5,146.52,146.3947,146.3947,12045,,9/3/2015,42250.50833,42250.50833
1441300380,146.516,146.58,146.49,146.51,7530,,9/3/2015,42250.50903,42250.50903
1441300440,146.606,146.606,146.51,146.52,2350,,9/3/2015,42250.50972,42250.50972
1441300500,146.51,146.6088,146.51,146.59,3209,,9/3/2015,42250.51042,42250.51042
1441300560,146.56,146.6,146.48,146.49,4378,,9/3/2015,42250.51111,42250.51111
1441300620,146.65,146.65,146.6,146.6,1100,,9/3/2015,42250.51181,42250.51181
1441300680,146.62,146.65,146.61,146.63,1709,,9/3/2015,42250.5125,42250.5125
1441300740,146.62,146.64,146.58,146.6,2338,,9/3/2015,42250.51319,42250.51319
1441300800,146.73,146.73,146.62,146.64,2852,,9/3/2015,42250.51389,42250.51389
1441300860,146.714,146.76,146.65,146.72,4250,,9/3/2015,42250.51458,42250.51458
1441300920,146.66,146.72,146.66,146.7,843,,9/3/2015,42250.51528,42250.51528
1441300980,146.665,146.68,146.64,146.65,1779,,9/3/2015,42250.51597,42250.51597
1441301040,146.71,146.71,146.65,146.6535,2947,,9/3/2015,42250.51667,42250.51667
1441301100,146.79,146.79,146.7274,146.7274,1761,,9/3/2015,42250.51736,42250.51736
1441301160,146.82,146.89,146.79,146.8,3143,,9/3/2015,42250.51806,42250.51806
1441301220,146.97,146.99,146.81,146.85,4118,,9/3/2015,42250.51875,42250.51875
1441301280,146.9,146.99,146.9,146.9731,5350,,9/3/2015,42250.51944,42250.51944
1441301340,146.91,146.93,146.88,146.88,2349,,9/3/2015,42250.52014,42250.52014
1441301400,146.9415,146.959,146.93,146.93,907,,9/3/2015,42250.52083,42250.52083
1441301460,146.87,146.92,146.81,146.92,8630,,9/3/2015,42250.52153,42250.52153
1441301520,146.8,146.8872,146.74,146.8872,4347,,9/3/2015,42250.52222,42250.52222
1441301580,146.7905,146.87,146.7905,146.81,2581,,9/3/2015,42250.52292,42250.52292
1441301640,146.85,146.863,146.82,146.84,1850,,9/3/2015,42250.52361,42250.52361
1441301700,146.84,146.91,146.8304,146.8304,5038,,9/3/2015,42250.52431,42250.52431
1441301760,146.77,146.86,146.76,146.85,5300,,9/3/2015,42250.525,42250.525
1441301820,146.75,146.76,146.7,146.7528,2035,,9/3/2015,42250.52569,42250.52569
1441301880,146.8096,146.84,146.71,146.73,2684,,9/3/2015,42250.52639,42250.52639
1441301940,146.78,146.85,146.78,146.79,2400,,9/3/2015,42250.52708,42250.52708
1441302000,146.78,146.81,146.77,146.81,1850,,9/3/2015,42250.52778,42250.52778
1441302060,146.6685,146.79,146.65,146.79,9541,,9/3/2015,42250.52847,42250.52847
1441302120,146.59,146.705,146.59,146.68,16911,,9/3/2015,42250.52917,42250.52917
1441302180,146.65,146.69,146.61,146.61,4620,,9/3/2015,42250.52986,42250.52986
1441302240,146.65,146.71,146.65,146.6593,5640,,9/3/2015,42250.53056,42250.53056
1441302300,146.64,146.7,146.63,146.64,6200,,9/3/2015,42250.53125,42250.53125
1441302360,146.69,146.7,146.64,146.64,3600,,9/3/2015,42250.53194,42250.53194
1441302420,146.67,146.7,146.66,146.68,3900,,9/3/2015,42250.53264,42250.53264
1441302480,146.8,146.83,146.7,146.7,3894,,9/3/2015,42250.53333,42250.53333
1441302540,146.816,146.8399,146.77,146.7904,4267,,9/3/2015,42250.53403,42250.53403
1441302600,146.87,146.87,146.82,146.84,2605,,9/3/2015,42250.53472,42250.53472
1441302660,146.8,146.85,146.76,146.83,6794,,9/3/2015,42250.53542,42250.53542
1441302720,146.7,146.775,146.67,146.775,8028,,9/3/2015,42250.53611,42250.53611
1441302780,146.64,146.68,146.56,146.68,10826,,9/3/2015,42250.53681,42250.53681
1441302840,146.61,146.65,146.58,146.64,5738,,9/3/2015,42250.5375,42250.5375
1441302900,146.81,146.81,146.64,146.64,5400,,9/3/2015,42250.53819,42250.53819
1441302960,146.78,146.84,146.76,146.79,7325,,9/3/2015,42250.53889,42250.53889
1441303020,146.73,146.76,146.64,146.75,4572,,9/3/2015,42250.53958,42250.53958
1441303080,146.74,146.76,146.69,146.7,3984,,9/3/2015,42250.54028,42250.54028
1441303140,146.73,146.77,146.6969,146.73,1970,,9/3/2015,42250.54097,42250.54097
1441303200,146.54,146.73,146.52,146.73,13803,,9/3/2015,42250.54167,42250.54167
1441303260,146.49,146.55,146.45,146.52,6400,,9/3/2015,42250.54236,42250.54236
1441303320,146.44,146.5,146.42,146.46,6596,,9/3/2015,42250.54306,42250.54306
1441303380,146.42,146.51,146.42,146.45,16591,,9/3/2015,42250.54375,42250.54375
1441303440,146.4372,146.49,146.42,146.44,3462,,9/3/2015,42250.54444,42250.54444
1441303500,146.535,146.57,146.43,146.43,3418,,9/3/2015,42250.54514,42250.54514
1441303560,146.63,146.66,146.51,146.51,6211,,9/3/2015,42250.54583,42250.54583
1441303620,146.58,146.62,146.55,146.61,3874,,9/3/2015,42250.54653,42250.54653
1441303680,146.47,146.57,146.4201,146.57,6715,,9/3/2015,42250.54722,42250.54722
1441303740,146.42,146.49,146.42,146.47,3458,,9/3/2015,42250.54792,42250.54792
1441303800,146.25,146.4,146.25,146.3701,11260,,9/3/2015,42250.54861,42250.54861
1441303860,146.34,146.36,146.27,146.27,2705,,9/3/2015,42250.54931,42250.54931
1441303920,146.35,146.37,146.3,146.37,4317,,9/3/2015,42250.55,42250.55
1441303980,146.36,146.42,146.338,146.36,5487,,9/3/2015,42250.55069,42250.55069
